payment_id,subscription_id,customer_id,plan_id,billing_cycle,payment_date,gross_amount,discount_pct,discount_amount,net_amount,status,failure_reason,retry_count,recovered
PAY0014617,S002133,C02133,P_BASIC_M,Monthly,2024-02-06,19,0.0,0.0,19.0,Success,,0,0
PAY0014618,S002133,C02133,P_BASIC_M,Monthly,2024-03-07,19,0.0,0.0,19.0,Success,,0,0
PAY0014619,S002133,C02133,P_BASIC_M,Monthly,2024-04-06,19,0.0,0.0,19.0,Success,,0,0
PAY0014620,S002133,C02133,P_BASIC_M,Monthly,2024-05-06,19,0.2,3.8,15.2,Success,,0,0
PAY0014621,S002133,C02133,P_BASIC_M,Monthly,2024-06-05,19,0.0,0.0,19.0,Success,,0,0
PAY0014622,S002133,C02133,P_BASIC_M,Monthly,2024-07-05,19,0.0,0.0,19.0,Success,,0,0
PAY0014623,S002133,C02133,P_BASIC_M,Monthly,2024-08-04,19,0.0,0.0,19.0,Success,,0,0
PAY0014624,S002133,C02133,P_BASIC_M,Monthly,2024-09-03,19,0.0,0.0,19.0,Success,,0,0
PAY0014625,S002133,C02133,P_BASIC_M,Monthly,2024-10-03,19,0.1,1.9,17.1,Success,,0,0
PAY0014626,S002133,C02133,P_BASIC_M,Monthly,2024-11-02,19,0.5,9.5,9.5,Success,,0,0
PAY0014627,S002133,C02133,P_BASIC_M,Monthly,2024-12-02,19,0.15,2.85,16.15,Success,,0,0
PAY0014628,S002134,C02134,P_ENT_A,Annual,2024-10-15,2496,0.0,0.0,2496.0,Success,,0,0
PAY0014629,S002135,C02135,P_PRO_M,Monthly,2023-06-28,49,0.0,0.0,49.0,Success,,0,0
PAY0014630,S002135,C02135,P_PRO_M,Monthly,2023-07-28,49,0.0,0.0,49.0,Success,,0,0
PAY0014631,S002135,C02135,P_PRO_M,Monthly,2023-08-27,49,0.3,14.7,34.3,Success,,0,0
PAY0014632,S002135,C02135,P_PRO_M,Monthly,2023-09-26,49,0.15,7.35,41.65,Success,,0,0
PAY0014633,S002135,C02135,P_PRO_M,Monthly,2023-10-26,49,0.0,0.0,49.0,Success,,0,0
PAY0014634,S002135,C02135,P_PRO_M,Monthly,2023-11-25,49,0.0,0.0,49.0,Success,,0,0
PAY0014635,S002135,C02135,P_PRO_M,Monthly,2023-12-25,49,0.25,12.25,36.75,Success,,0,0
PAY0014636,S002135,C02135,P_PRO_M,Monthly,2024-01-24,49,0.0,0.0,49.0,Success,,0,0
PAY0014637,S002135,C02135,P_PRO_M,Monthly,2024-02-23,49,0.1,4.9,44.1,Success,,0,0
PAY0014638,S002135,C02135,P_PRO_M,Monthly,2024-03-24,49,0.1,4.9,44.1,Success,,0,0
PAY0014639,S002135,C02135,P_PRO_M,Monthly,2024-04-23,49,0.15,7.35,41.65,Success,,0,0
PAY0014640,S002135,C02135,P_PRO_M,Monthly,2024-05-23,49,0.0,0.0,49.0,Success,,0,0
PAY0014641,S002135,C02135,P_PRO_M,Monthly,2024-06-22,49,0.0,0.0,49.0,Success,,0,0
PAY0014642,S002135,C02135,P_PRO_M,Monthly,2024-07-22,49,0.0,0.0,49.0,Success,,0,0
PAY0014643,S002135,C02135,P_PRO_M,Monthly,2024-08-21,49,0.0,0.0,49.0,Success,,0,0
PAY0014644,S002135,C02135,P_PRO_M,Monthly,2024-09-20,49,0.0,0.0,49.0,Success,,0,0
PAY0014645,S002135,C02135,P_PRO_M,Monthly,2024-10-20,49,0.1,4.9,44.1,Failed,Fraud Suspected,1,0
PAY0014646,S002135,C02135,P_PRO_M,Monthly,2024-11-19,49,0.0,0.0,49.0,Success,,0,0
PAY0014647,S002135,C02135,P_PRO_M,Monthly,2024-12-19,49,0.0,0.0,49.0,Success,,0,0
PAY0014648,S002136,C02136,P_BASIC_M,Monthly,2024-01-06,19,0.5,9.5,9.5,Success,,0,0
PAY0014649,S002136,C02136,P_BASIC_M,Monthly,2024-02-05,19,0.1,1.9,17.1,Success,,0,0
PAY0014650,S002136,C02136,P_BASIC_M,Monthly,2024-03-06,19,0.0,0.0,19.0,Success,,0,0
PAY0014651,S002136,C02136,P_BASIC_M,Monthly,2024-04-05,19,0.0,0.0,19.0,Success,,0,0
PAY0014652,S002136,C02136,P_BASIC_M,Monthly,2024-05-05,19,0.15,2.85,16.15,Success,,0,0
PAY0014653,S002136,C02136,P_BASIC_M,Monthly,2024-06-04,19,0.0,0.0,19.0,Success,,0,0
PAY0014654,S002136,C02136,P_BASIC_M,Monthly,2024-07-04,19,0.0,0.0,19.0,Success,,0,0
PAY0014655,S002136,C02136,P_BASIC_M,Monthly,2024-08-03,19,0.0,0.0,19.0,Success,,0,0
PAY0014656,S002136,C02136,P_BASIC_M,Monthly,2024-09-02,19,0.0,0.0,19.0,Success,,0,0
PAY0014657,S002136,C02136,P_BASIC_M,Monthly,2024-10-02,19,0.0,0.0,19.0,Success,,0,0
PAY0014658,S002136,C02136,P_BASIC_M,Monthly,2024-11-01,19,0.15,2.85,16.15,Failed,Invalid Card Details,1,1
PAY0014659,S002136,C02136,P_BASIC_M,Monthly,2024-12-01,19,0.0,0.0,19.0,Success,,0,0
PAY0014660,S002136,C02136,P_BASIC_M,Monthly,2024-12-31,19,0.1,1.9,17.1,Failed,Processing Error,2,0
PAY0014661,S002137,C02137,P_BUS_M,Monthly,2024-06-04,99,0.0,0.0,99.0,Success,,0,0
PAY0014662,S002137,C02137,P_BUS_M,Monthly,2024-07-04,99,0.0,0.0,99.0,Success,,0,0
PAY0014663,S002137,C02137,P_BUS_M,Monthly,2024-08-03,99,0.0,0.0,99.0,Failed,Card Expired,2,0
PAY0014664,S002137,C02137,P_BUS_M,Monthly,2024-09-02,99,0.0,0.0,99.0,Success,,0,0
PAY0014665,S002137,C02137,P_BUS_M,Monthly,2024-10-02,99,0.0,0.0,99.0,Success,,0,0
PAY0014666,S002138,C02138,P_PRO_M,Monthly,2023-08-18,49,0.0,0.0,49.0,Success,,0,0
PAY0014667,S002138,C02138,P_PRO_M,Monthly,2023-09-17,49,0.2,9.8,39.2,Failed,Bank Authentication Failed,2,0
PAY0014668,S002138,C02138,P_PRO_M,Monthly,2023-10-17,49,0.0,0.0,49.0,Failed,Invalid Card Details,1,0
PAY0014669,S002138,C02138,P_PRO_M,Monthly,2023-11-16,49,0.0,0.0,49.0,Failed,Invalid Card Details,1,1
PAY0014670,S002138,C02138,P_PRO_M,Monthly,2023-12-16,49,0.0,0.0,49.0,Success,,0,0
PAY0014671,S002139,C02139,P_BASIC_M,Monthly,2023-05-05,19,0.0,0.0,19.0,Success,,0,0
PAY0014672,S002139,C02139,P_BASIC_M,Monthly,2023-06-04,19,0.0,0.0,19.0,Success,,0,0
PAY0014673,S002139,C02139,P_BASIC_M,Monthly,2023-07-04,19,0.2,3.8,15.2,Success,,0,0
PAY0014674,S002139,C02139,P_BASIC_M,Monthly,2023-08-03,19,0.0,0.0,19.0,Success,,0,0
PAY0014675,S002139,C02139,P_BASIC_M,Monthly,2023-09-02,19,0.0,0.0,19.0,Success,,0,0
PAY0014676,S002139,C02139,P_BASIC_M,Monthly,2023-10-02,19,0.0,0.0,19.0,Success,,0,0
PAY0014677,S002139,C02139,P_BASIC_M,Monthly,2023-11-01,19,0.0,0.0,19.0,Success,,0,0
PAY0014678,S002139,C02139,P_BASIC_M,Monthly,2023-12-01,19,0.0,0.0,19.0,Success,,0,0
PAY0014679,S002139,C02139,P_BASIC_M,Monthly,2023-12-31,19,0.0,0.0,19.0,Success,,0,0
PAY0014680,S002139,C02139,P_BASIC_M,Monthly,2024-01-30,19,0.0,0.0,19.0,Failed,Invalid Card Details,0,0
PAY0014681,S002139,C02139,P_BASIC_M,Monthly,2024-02-29,19,0.0,0.0,19.0,Success,,0,0
PAY0014682,S002139,C02139,P_BASIC_M,Monthly,2024-03-30,19,0.0,0.0,19.0,Success,,0,0
PAY0014683,S002139,C02139,P_BASIC_M,Monthly,2024-04-29,19,0.0,0.0,19.0,Success,,0,0
PAY0014684,S002139,C02139,P_BASIC_M,Monthly,2024-05-29,19,0.0,0.0,19.0,Success,,0,0
PAY0014685,S002139,C02139,P_BASIC_M,Monthly,2024-06-28,19,0.0,0.0,19.0,Success,,0,0
PAY0014686,S002139,C02139,P_BASIC_M,Monthly,2024-07-28,19,0.5,9.5,9.5,Failed,Card Declined,0,1
PAY0014687,S002139,C02139,P_BASIC_M,Monthly,2024-08-27,19,0.0,0.0,19.0,Success,,0,0
PAY0014688,S002139,C02139,P_BASIC_M,Monthly,2024-09-26,19,0.15,2.85,16.15,Success,,0,0
PAY0014689,S002139,C02139,P_BASIC_M,Monthly,2024-10-26,19,0.0,0.0,19.0,Success,,0,0
PAY0014690,S002139,C02139,P_BASIC_M,Monthly,2024-11-25,19,0.0,0.0,19.0,Success,,0,0
PAY0014691,S002139,C02139,P_BASIC_M,Monthly,2024-12-25,19,0.0,0.0,19.0,Success,,0,0
PAY0014692,S002140,C02140,P_BASIC_A,Annual,2023-07-25,192,0.2,38.4,153.6,Success,,0,0
PAY0014693,S002140,C02140,P_BASIC_A,Annual,2024-07-24,192,0.0,0.0,192.0,Success,,0,0
PAY0014694,S002141,C02141,P_PRO_A,Annual,2023-05-23,492,0.0,0.0,492.0,Success,,0,0
PAY0014695,S002141,C02141,P_PRO_A,Annual,2024-05-22,492,0.0,0.0,492.0,Success,,0,0
PAY0014696,S002142,C02142,P_BASIC_M,Monthly,2023-08-31,19,0.5,9.5,9.5,Success,,0,0
PAY0014697,S002142,C02142,P_BASIC_M,Monthly,2023-09-30,19,0.1,1.9,17.1,Success,,0,0
PAY0014698,S002142,C02142,P_BASIC_M,Monthly,2023-10-30,19,0.0,0.0,19.0,Success,,0,0
PAY0014699,S002142,C02142,P_BASIC_M,Monthly,2023-11-29,19,0.1,1.9,17.1,Success,,0,0
PAY0014700,S002142,C02142,P_BASIC_M,Monthly,2023-12-29,19,0.0,0.0,19.0,Success,,0,0
PAY0014701,S002142,C02142,P_BASIC_M,Monthly,2024-01-28,19,0.0,0.0,19.0,Success,,0,0
PAY0014702,S002142,C02142,P_BASIC_M,Monthly,2024-02-27,19,0.0,0.0,19.0,Success,,0,0
PAY0014703,S002142,C02142,P_BASIC_M,Monthly,2024-03-28,19,0.0,0.0,19.0,Success,,0,0
PAY0014704,S002142,C02142,P_BASIC_M,Monthly,2024-04-27,19,0.0,0.0,19.0,Success,,0,0
PAY0014705,S002142,C02142,P_BASIC_M,Monthly,2024-05-27,19,0.0,0.0,19.0,Success,,0,0
PAY0014706,S002142,C02142,P_BASIC_M,Monthly,2024-06-26,19,0.2,3.8,15.2,Failed,Insufficient Funds,2,0
PAY0014707,S002142,C02142,P_BASIC_M,Monthly,2024-07-26,19,0.0,0.0,19.0,Success,,0,0
PAY0014708,S002142,C02142,P_BASIC_M,Monthly,2024-08-25,19,0.1,1.9,17.1,Success,,0,0
PAY0014709,S002142,C02142,P_BASIC_M,Monthly,2024-09-24,19,0.2,3.8,15.2,Success,,0,0
PAY0014710,S002142,C02142,P_BASIC_M,Monthly,2024-10-24,19,0.0,0.0,19.0,Success,,0,0
PAY0014711,S002142,C02142,P_BASIC_M,Monthly,2024-11-23,19,0.1,1.9,17.1,Success,,0,0
PAY0014712,S002142,C02142,P_BASIC_M,Monthly,2024-12-23,19,0.0,0.0,19.0,Success,,0,0
PAY0014713,S002143,C02143,P_PRO_A,Annual,2024-05-20,492,0.0,0.0,492.0,Success,,0,0
PAY0014714,S002144,C02144,P_BASIC_A,Annual,2023-01-27,192,0.0,0.0,192.0,Success,,0,0
PAY0014715,S002144,C02144,P_BASIC_A,Annual,2024-01-27,192,0.15,28.8,163.2,Success,,0,0
PAY0014716,S002145,C02145,P_BASIC_M,Monthly,2024-01-05,19,0.0,0.0,19.0,Success,,0,0
PAY0014717,S002145,C02145,P_BASIC_M,Monthly,2024-02-04,19,0.0,0.0,19.0,Failed,Insufficient Funds,2,0
PAY0014718,S002145,C02145,P_BASIC_M,Monthly,2024-03-05,19,0.15,2.85,16.15,Success,,0,0
PAY0014719,S002145,C02145,P_BASIC_M,Monthly,2024-04-04,19,0.0,0.0,19.0,Success,,0,0
PAY0014720,S002145,C02145,P_BASIC_M,Monthly,2024-05-04,19,0.0,0.0,19.0,Success,,0,0
PAY0014721,S002145,C02145,P_BASIC_M,Monthly,2024-06-03,19,0.0,0.0,19.0,Success,,0,0
PAY0014722,S002145,C02145,P_BASIC_M,Monthly,2024-07-03,19,0.0,0.0,19.0,Success,,0,0
PAY0014723,S002145,C02145,P_BASIC_M,Monthly,2024-08-02,19,0.0,0.0,19.0,Success,,0,0
PAY0014724,S002145,C02145,P_BASIC_M,Monthly,2024-09-01,19,0.0,0.0,19.0,Success,,0,0
PAY0014725,S002145,C02145,P_BASIC_M,Monthly,2024-10-01,19,0.0,0.0,19.0,Success,,0,0
PAY0014726,S002145,C02145,P_BASIC_M,Monthly,2024-10-31,19,0.0,0.0,19.0,Success,,0,0
PAY0014727,S002145,C02145,P_BASIC_M,Monthly,2024-11-30,19,0.0,0.0,19.0,Success,,0,0
PAY0014728,S002145,C02145,P_BASIC_M,Monthly,2024-12-30,19,0.1,1.9,17.1,Success,,0,0
PAY0014729,S002146,C02146,P_PRO_M,Monthly,2024-07-21,49,0.0,0.0,49.0,Success,,0,0
PAY0014730,S002146,C02146,P_PRO_M,Monthly,2024-08-20,49,0.25,12.25,36.75,Success,,0,0
PAY0014731,S002146,C02146,P_PRO_M,Monthly,2024-09-19,49,0.0,0.0,49.0,Success,,0,0
PAY0014732,S002146,C02146,P_PRO_M,Monthly,2024-10-19,49,0.0,0.0,49.0,Success,,0,0
PAY0014733,S002146,C02146,P_PRO_M,Monthly,2024-11-18,49,0.0,0.0,49.0,Failed,Card Declined,3,1
PAY0014734,S002146,C02146,P_PRO_M,Monthly,2024-12-18,49,0.0,0.0,49.0,Success,,0,0
PAY0014735,S002147,C02147,P_PRO_M,Monthly,2024-08-09,49,0.2,9.8,39.2,Success,,0,0
PAY0014736,S002147,C02147,P_PRO_M,Monthly,2024-09-08,49,0.0,0.0,49.0,Success,,0,0
PAY0014737,S002147,C02147,P_PRO_M,Monthly,2024-10-08,49,0.0,0.0,49.0,Success,,0,0
PAY0014738,S002147,C02147,P_PRO_M,Monthly,2024-11-07,49,0.1,4.9,44.1,Success,,0,0
PAY0014739,S002147,C02147,P_PRO_M,Monthly,2024-12-07,49,0.0,0.0,49.0,Success,,0,0
PAY0014740,S002148,C02148,P_BASIC_A,Annual,2024-01-13,192,0.0,0.0,192.0,Success,,0,0
PAY0014741,S002149,C02149,P_BUS_M,Monthly,2024-04-23,99,0.0,0.0,99.0,Success,,0,0
PAY0014742,S002149,C02149,P_BUS_M,Monthly,2024-05-23,99,0.0,0.0,99.0,Success,,0,0
PAY0014743,S002149,C02149,P_BUS_M,Monthly,2024-06-22,99,0.0,0.0,99.0,Success,,0,0
PAY0014744,S002149,C02149,P_BUS_M,Monthly,2024-07-22,99,0.1,9.9,89.1,Failed,Card Declined,0,0
PAY0014745,S002149,C02149,P_BUS_M,Monthly,2024-08-21,99,0.0,0.0,99.0,Failed,Processing Error,0,0
PAY0014746,S002149,C02149,P_BUS_M,Monthly,2024-09-20,99,0.0,0.0,99.0,Success,,0,0
PAY0014747,S002149,C02149,P_BUS_M,Monthly,2024-10-20,99,0.0,0.0,99.0,Success,,0,0
PAY0014748,S002149,C02149,P_BUS_M,Monthly,2024-11-19,99,0.15,14.85,84.15,Failed,Card Expired,0,1
PAY0014749,S002149,C02149,P_BUS_M,Monthly,2024-12-19,99,0.3,29.7,69.3,Success,,0,0
PAY0014750,S002150,C02150,P_BUS_A,Annual,2024-07-18,984,0.1,98.4,885.6,Success,,0,0
PAY0014751,S002151,C02151,P_PRO_M,Monthly,2023-05-13,49,0.0,0.0,49.0,Success,,0,0
PAY0014752,S002151,C02151,P_PRO_M,Monthly,2023-06-12,49,0.0,0.0,49.0,Success,,0,0
PAY0014753,S002151,C02151,P_PRO_M,Monthly,2023-07-12,49,0.0,0.0,49.0,Success,,0,0
PAY0014754,S002151,C02151,P_PRO_M,Monthly,2023-08-11,49,0.15,7.35,41.65,Success,,0,0
PAY0014755,S002151,C02151,P_PRO_M,Monthly,2023-09-10,49,0.0,0.0,49.0,Success,,0,0
PAY0014756,S002151,C02151,P_PRO_M,Monthly,2023-10-10,49,0.0,0.0,49.0,Success,,0,0
PAY0014757,S002151,C02151,P_PRO_M,Monthly,2023-11-09,49,0.0,0.0,49.0,Success,,0,0
PAY0014758,S002151,C02151,P_PRO_M,Monthly,2023-12-09,49,0.0,0.0,49.0,Success,,0,0
PAY0014759,S002151,C02151,P_PRO_M,Monthly,2024-01-08,49,0.0,0.0,49.0,Success,,0,0
PAY0014760,S002151,C02151,P_PRO_M,Monthly,2024-02-07,49,0.15,7.35,41.65,Success,,0,0
PAY0014761,S002151,C02151,P_PRO_M,Monthly,2024-03-08,49,0.0,0.0,49.0,Success,,0,0
PAY0014762,S002151,C02151,P_PRO_M,Monthly,2024-04-07,49,0.15,7.35,41.65,Success,,0,0
PAY0014763,S002151,C02151,P_PRO_M,Monthly,2024-05-07,49,0.0,0.0,49.0,Success,,0,0
PAY0014764,S002151,C02151,P_PRO_M,Monthly,2024-06-06,49,0.25,12.25,36.75,Success,,0,0
PAY0014765,S002151,C02151,P_PRO_M,Monthly,2024-07-06,49,0.5,24.5,24.5,Success,,0,0
PAY0014766,S002151,C02151,P_PRO_M,Monthly,2024-08-05,49,0.0,0.0,49.0,Success,,0,0
PAY0014767,S002151,C02151,P_PRO_M,Monthly,2024-09-04,49,0.0,0.0,49.0,Success,,0,0
PAY0014768,S002151,C02151,P_PRO_M,Monthly,2024-10-04,49,0.0,0.0,49.0,Success,,0,0
PAY0014769,S002151,C02151,P_PRO_M,Monthly,2024-11-03,49,0.0,0.0,49.0,Success,,0,0
PAY0014770,S002151,C02151,P_PRO_M,Monthly,2024-12-03,49,0.0,0.0,49.0,Success,,0,0
PAY0014771,S002152,C02152,P_PRO_M,Monthly,2024-09-18,49,0.15,7.35,41.65,Success,,0,0
PAY0014772,S002152,C02152,P_PRO_M,Monthly,2024-10-18,49,0.0,0.0,49.0,Success,,0,0
PAY0014773,S002152,C02152,P_PRO_M,Monthly,2024-11-17,49,0.1,4.9,44.1,Success,,0,0
PAY0014774,S002152,C02152,P_PRO_M,Monthly,2024-12-17,49,0.0,0.0,49.0,Success,,0,0
PAY0014775,S002153,C02153,P_PRO_A,Annual,2023-03-30,492,0.0,0.0,492.0,Success,,0,0
PAY0014776,S002153,C02153,P_PRO_A,Annual,2024-03-29,492,0.0,0.0,492.0,Success,,0,0
PAY0014777,S002154,C02154,P_PRO_M,Monthly,2023-03-09,49,0.0,0.0,49.0,Success,,0,0
PAY0014778,S002154,C02154,P_PRO_M,Monthly,2023-04-08,49,0.0,0.0,49.0,Success,,0,0
PAY0014779,S002154,C02154,P_PRO_M,Monthly,2023-05-08,49,0.0,0.0,49.0,Success,,0,0
PAY0014780,S002154,C02154,P_PRO_M,Monthly,2023-06-07,49,0.1,4.9,44.1,Success,,0,0
PAY0014781,S002154,C02154,P_PRO_M,Monthly,2023-07-07,49,0.0,0.0,49.0,Success,,0,0
PAY0014782,S002154,C02154,P_PRO_M,Monthly,2023-08-06,49,0.0,0.0,49.0,Success,,0,0
PAY0014783,S002154,C02154,P_PRO_M,Monthly,2023-09-05,49,0.0,0.0,49.0,Success,,0,0
PAY0014784,S002154,C02154,P_PRO_M,Monthly,2023-10-05,49,0.0,0.0,49.0,Success,,0,0
PAY0014785,S002154,C02154,P_PRO_M,Monthly,2023-11-04,49,0.0,0.0,49.0,Success,,0,0
PAY0014786,S002154,C02154,P_PRO_M,Monthly,2023-12-04,49,0.0,0.0,49.0,Failed,Card Expired,2,1
PAY0014787,S002154,C02154,P_PRO_M,Monthly,2024-01-03,49,0.0,0.0,49.0,Success,,0,0
PAY0014788,S002154,C02154,P_PRO_M,Monthly,2024-02-02,49,0.0,0.0,49.0,Failed,Bank Authentication Failed,0,0
PAY0014789,S002154,C02154,P_PRO_M,Monthly,2024-03-03,49,0.0,0.0,49.0,Success,,0,0
PAY0014790,S002154,C02154,P_PRO_M,Monthly,2024-04-02,49,0.0,0.0,49.0,Success,,0,0
PAY0014791,S002154,C02154,P_PRO_M,Monthly,2024-05-02,49,0.1,4.9,44.1,Success,,0,0
PAY0014792,S002154,C02154,P_PRO_M,Monthly,2024-06-01,49,0.2,9.8,39.2,Success,,0,0
PAY0014793,S002154,C02154,P_PRO_M,Monthly,2024-07-01,49,0.0,0.0,49.0,Failed,Invalid Card Details,2,0
PAY0014794,S002154,C02154,P_PRO_M,Monthly,2024-07-31,49,0.0,0.0,49.0,Success,,0,0
PAY0014795,S002154,C02154,P_PRO_M,Monthly,2024-08-30,49,0.0,0.0,49.0,Success,,0,0
PAY0014796,S002154,C02154,P_PRO_M,Monthly,2024-09-29,49,0.0,0.0,49.0,Success,,0,0
PAY0014797,S002154,C02154,P_PRO_M,Monthly,2024-10-29,49,0.0,0.0,49.0,Success,,0,0
PAY0014798,S002154,C02154,P_PRO_M,Monthly,2024-11-28,49,0.0,0.0,49.0,Success,,0,0
PAY0014799,S002154,C02154,P_PRO_M,Monthly,2024-12-28,49,0.0,0.0,49.0,Success,,0,0
PAY0014800,S002155,C02155,P_BASIC_M,Monthly,2023-11-13,19,0.0,0.0,19.0,Success,,0,0
PAY0014801,S002155,C02155,P_BASIC_M,Monthly,2023-12-13,19,0.0,0.0,19.0,Success,,0,0
PAY0014802,S002155,C02155,P_BASIC_M,Monthly,2024-01-12,19,0.0,0.0,19.0,Success,,0,0
PAY0014803,S002155,C02155,P_BASIC_M,Monthly,2024-02-11,19,0.1,1.9,17.1,Success,,0,0
PAY0014804,S002155,C02155,P_BASIC_M,Monthly,2024-03-12,19,0.0,0.0,19.0,Success,,0,0
PAY0014805,S002155,C02155,P_BASIC_M,Monthly,2024-04-11,19,0.0,0.0,19.0,Success,,0,0
PAY0014806,S002155,C02155,P_BASIC_M,Monthly,2024-05-11,19,0.25,4.75,14.25,Success,,0,0
PAY0014807,S002155,C02155,P_BASIC_M,Monthly,2024-06-10,19,0.0,0.0,19.0,Success,,0,0
PAY0014808,S002155,C02155,P_BASIC_M,Monthly,2024-07-10,19,0.15,2.85,16.15,Success,,0,0
PAY0014809,S002155,C02155,P_BASIC_M,Monthly,2024-08-09,19,0.0,0.0,19.0,Success,,0,0
PAY0014810,S002155,C02155,P_BASIC_M,Monthly,2024-09-08,19,0.1,1.9,17.1,Failed,Card Declined,0,1
PAY0014811,S002155,C02155,P_BASIC_M,Monthly,2024-10-08,19,0.5,9.5,9.5,Success,,0,0
PAY0014812,S002155,C02155,P_BASIC_M,Monthly,2024-11-07,19,0.15,2.85,16.15,Success,,0,0
PAY0014813,S002155,C02155,P_BASIC_M,Monthly,2024-12-07,19,0.0,0.0,19.0,Success,,0,0
PAY0014814,S002156,C02156,P_PRO_A,Annual,2024-02-12,492,0.0,0.0,492.0,Success,,0,0
PAY0014815,S002157,C02157,P_BASIC_A,Annual,2024-05-05,192,0.5,96.0,96.0,Success,,0,0
PAY0014816,S002158,C02158,P_ENT_M,Monthly,2024-06-22,249,0.0,0.0,249.0,Success,,0,0
PAY0014817,S002158,C02158,P_ENT_M,Monthly,2024-07-22,249,0.0,0.0,249.0,Success,,0,0
PAY0014818,S002158,C02158,P_ENT_M,Monthly,2024-08-21,249,0.0,0.0,249.0,Success,,0,0
PAY0014819,S002158,C02158,P_ENT_M,Monthly,2024-09-20,249,0.0,0.0,249.0,Failed,Fraud Suspected,1,1
PAY0014820,S002158,C02158,P_ENT_M,Monthly,2024-10-20,249,0.5,124.5,124.5,Success,,0,0
PAY0014821,S002158,C02158,P_ENT_M,Monthly,2024-11-19,249,0.2,49.8,199.2,Success,,0,0
PAY0014822,S002158,C02158,P_ENT_M,Monthly,2024-12-19,249,0.0,0.0,249.0,Success,,0,0
PAY0014823,S002159,C02159,P_PRO_M,Monthly,2024-02-25,49,0.0,0.0,49.0,Success,,0,0
PAY0014824,S002159,C02159,P_PRO_M,Monthly,2024-03-26,49,0.0,0.0,49.0,Success,,0,0
PAY0014825,S002159,C02159,P_PRO_M,Monthly,2024-04-25,49,0.15,7.35,41.65,Success,,0,0
PAY0014826,S002159,C02159,P_PRO_M,Monthly,2024-05-25,49,0.0,0.0,49.0,Success,,0,0
PAY0014827,S002159,C02159,P_PRO_M,Monthly,2024-06-24,49,0.0,0.0,49.0,Success,,0,0
PAY0014828,S002159,C02159,P_PRO_M,Monthly,2024-07-24,49,0.2,9.8,39.2,Success,,0,0
PAY0014829,S002159,C02159,P_PRO_M,Monthly,2024-08-23,49,0.25,12.25,36.75,Success,,0,0
PAY0014830,S002159,C02159,P_PRO_M,Monthly,2024-09-22,49,0.1,4.9,44.1,Success,,0,0
PAY0014831,S002159,C02159,P_PRO_M,Monthly,2024-10-22,49,0.0,0.0,49.0,Success,,0,0
PAY0014832,S002159,C02159,P_PRO_M,Monthly,2024-11-21,49,0.0,0.0,49.0,Success,,0,0
PAY0014833,S002159,C02159,P_PRO_M,Monthly,2024-12-21,49,0.2,9.8,39.2,Success,,0,0
PAY0014834,S002160,C02160,P_BASIC_M,Monthly,2024-02-24,19,0.0,0.0,19.0,Success,,0,0
PAY0014835,S002160,C02160,P_BASIC_M,Monthly,2024-03-25,19,0.0,0.0,19.0,Success,,0,0
PAY0014836,S002160,C02160,P_BASIC_M,Monthly,2024-04-24,19,0.1,1.9,17.1,Success,,0,0
PAY0014837,S002160,C02160,P_BASIC_M,Monthly,2024-05-24,19,0.0,0.0,19.0,Success,,0,0
PAY0014838,S002160,C02160,P_BASIC_M,Monthly,2024-06-23,19,0.0,0.0,19.0,Success,,0,0
PAY0014839,S002160,C02160,P_BASIC_M,Monthly,2024-07-23,19,0.0,0.0,19.0,Success,,0,0
PAY0014840,S002160,C02160,P_BASIC_M,Monthly,2024-08-22,19,0.0,0.0,19.0,Success,,0,0
PAY0014841,S002160,C02160,P_BASIC_M,Monthly,2024-09-21,19,0.25,4.75,14.25,Success,,0,0
PAY0014842,S002160,C02160,P_BASIC_M,Monthly,2024-10-21,19,0.1,1.9,17.1,Success,,0,0
PAY0014843,S002160,C02160,P_BASIC_M,Monthly,2024-11-20,19,0.25,4.75,14.25,Success,,0,0
PAY0014844,S002160,C02160,P_BASIC_M,Monthly,2024-12-20,19,0.5,9.5,9.5,Success,,0,0
PAY0014845,S002161,C02161,P_BASIC_A,Annual,2024-08-11,192,0.1,19.2,172.8,Success,,0,0
PAY0014846,S002162,C02162,P_BASIC_M,Monthly,2023-03-17,19,0.0,0.0,19.0,Success,,0,0
PAY0014847,S002162,C02162,P_BASIC_M,Monthly,2023-04-16,19,0.0,0.0,19.0,Success,,0,0
PAY0014848,S002162,C02162,P_BASIC_M,Monthly,2023-05-16,19,0.2,3.8,15.2,Success,,0,0
PAY0014849,S002162,C02162,P_BASIC_M,Monthly,2023-06-15,19,0.5,9.5,9.5,Success,,0,0
PAY0014850,S002162,C02162,P_BASIC_M,Monthly,2023-07-15,19,0.15,2.85,16.15,Success,,0,0
PAY0014851,S002162,C02162,P_BASIC_M,Monthly,2023-08-14,19,0.0,0.0,19.0,Success,,0,0
PAY0014852,S002162,C02162,P_BASIC_M,Monthly,2023-09-13,19,0.5,9.5,9.5,Success,,0,0
PAY0014853,S002162,C02162,P_BASIC_M,Monthly,2023-10-13,19,0.0,0.0,19.0,Success,,0,0
PAY0014854,S002162,C02162,P_BASIC_M,Monthly,2023-11-12,19,0.0,0.0,19.0,Success,,0,0
PAY0014855,S002162,C02162,P_BASIC_M,Monthly,2023-12-12,19,0.0,0.0,19.0,Success,,0,0
